lemma,frequency,rank
επιταχυνόμενα,1,56595
επιταχυντικά,1,56596
επιτεθηκάνω,1,56597
επιτείνω,1,56598
επιτίνω,1,56599
επιτελεία,1,56600
επιτέλεση,1,56601
επιτυγλάνω,1,56602
επιτηδειότητα,1,56603
επιτήδειο,1,56604
επιτυγεύω,1,56605
επιτηρήτριος,1,56606
επιτήρα,1,56607
επίτιμε,1,56608
επιτίμηση,1,56609
επίτομη,1,56610
επιτρεπτικός,1,56611
επιτρέπτης,1,56612
επιτύμβια,1,56613
επιτύμβιος,1,56614
επιτύχεστερα,1,56615
επιφανέστερος,1,56616
επιφάνιος,1,56617
επιφανών,1,56618
επιφόβω,1,56619
επίφοβη,1,56620
επιφόρτιζω,1,56621
επιφορτίση,1,56622
επιφυλακτικά,1,56623
επιφύλω,1,56624
επιφυλαμαίνω,1,56625
επιφυλαμώ,1,56626
επιφυλάσσομαι,1,56627
επιφωνηματικός,1,56628
επιχειρηματολία,1,56629
επιχειρηματολίγι,1,56630
επιχειρηματολογώ,1,56631
επίχριση,1,56632
επιχρίστηκαν,1,56633
επίχρυσος,1,56634
επιχρωμίωση,1,56635
έπλαθης,1,56636
επλανάτο,1,56637
επιοώ,1,56638
εποίκηση,1,56639
έποικο,1,56640
εποικοδόμημα,1,56641
εποίκα,1,56642
επόπτευση,1,56643
επόπτριος,1,56644
εποπτής,1,56645
εποφθαλμίω,1,56646
εποχικά,1,56647
εποχιαίος,1,56648
εποχούμενος,1,56649
έπραττος,1,56650
έπρηζα,1,56651
επτάδσω,1,56652
επταετός,1,56653
επταετία,1,56654
επταήμερος,1,56655
επτακόσιοι,1,56656
επτακοσιοστής,1,56657
επτακοσιοστό,1,56658
επταπλάσια,1,56659
επταπλή,1,56660
επτασφράγιστος,1,56661
επτασφράγιστοι,1,56662
επταψήφια,1,56663
επώαζη,1,56664
επωαστικός,1,56665
επωλείτος,1,56666
επωνύμιο,1,56667
εραλδικά,1,56668
εράσμιο,1,56669
εργαζομένη,1,56670
εργαλειοθώ,1,56671
εργασιοθεραπείος,1,56672
εργασιομανία,1,56673
εργατικότατοι,1,56674
εργατοτεχνίτης,1,56675
εργάτος,1,56676
εργατοϋπάλληλος,1,56677
εργοδότρια,1,56678
εργολαμβάνω,1,56679
εργονομία,1,56680
εργονομικά,1,56681
εργόχειρο,1,56682
εργώδη,1,56683
ερέθιζα,1,56684
ερεθιζώ,1,56685
ερίθιζω,1,56686
ερειστικός,1,56687
ερευνούμαι,1,56688
ερευνήτριος,1,56689
έρημες,1,56690
έρημη,1,56691
εριμίασ,1,56692
ερημοκκλήσι,1,56693
έρημον,1,56694
ερημοτόπιο,1,56695
ερημότοπος,1,56696
ερίζω,1,56697
ερινέα,1,56698
εριστικότητα,1,56699
ερίφιο,1,56700
έρκος,1,56701
ερμαϊκά,1,56702
ερμαφρόδω,1,56703
ερμήνευα,1,56704
ερμηνέύω,1,56705
ερμηνεύτρια,1,56706
ερμητικώς,1,56707
ερμαλαμβάνω,1,56708
ερομαίνω,1,56709
ερπετοειδέας,1,56710
ερπετολόγος,1,56711
ερπετόλογος,1,56712
ρρίζω,1,56713
ερυσίπελα,1,56714
ερχοάζαμαι,1,56715
ερωδιός,1,56716
ερωτά,1,56717
ερωτάζω,1,56718
ερωτευτηκάνω,1,56719
ερωτηματολογία,1,56720
ερωτησούλη,1,56721
ερωτιάρα,1,56722
ερωτικώς,1,56723
ερωτοτράγουδα,1,56724
ερωτοτράγουδος,1,56725
ερωτοτροπούσα,1,56726
ερωτοτροπούσης,1,56727
ερωτύλο,1,56728
ερωφίλη,1,56729
έση,1,56730
σένω,1,56731
εσκύς,1,56732
εσκεμμένος,1,56733
έσκουζα,1,56734
εσκουξή,1,56735
σούρω,1,56736
σουρίνω,1,56737
εσπέραν,1,56738
εσπέρου,1,56739
έσπευση,1,56740
εσπεύδω,1,56741
εσπευσμένος,1,56742
εστάλη,1,56743
στέρνος,1,56744
έστελλα,1,56745
εστεμμένα,1,56746
θτέπω,1,56747
εστιάδα,1,56748
είτιδω,1,56749
εστιάζομαι,1,56750
εστιάζμενος,1,56751
στρρέφω,1,56752
έστριβα,1,56753
στύνω,1,56754
ρτυβαίνω,1,56755
έσφαλας,1,56756
έσφαλλα,1,56757
σρωλώ,1,56758
εσχατολογία,1,56759
έσχετος,1,56760
εσώκλω,1,56761
έσωνας,1,56762
εσωτερίκευη,1,56763
εσωτερικεύω,1,56764
εσωτερισμός,1,56765
εσώφυλλο,1,56766
εταίρο,1,56767
έτερα,1,56768
ετερογενές,1,56769
ετεροθάλη,1,56770
ετερόκλιτος,1,56771
ετεροφυλικός,1,56772
ετερόφυλο,1,56773
ετεροφυλοφιλός,1,56774
ετέροφυλος,1,56775
ετεροχρονίζω,1,56776
ετιμώ,1,56777
ετοιμασάνω,1,56778
ετοιμασμένος,1,56779
ετοιματζίδικο,1,56780
ετοιμόρροπας,1,56781
έτιχζομαι,1,56782
ετρούσκοι,1,56783
ετρούσκος,1,56784
έτσουξα,1,56785
έτυμοι,1,56786
τυπτάω,1,56787
ευαγγελίζω,1,56788
ευαγγέλιον,1,56789
ευαγγελισμός,1,56790
ευαγγελίστρια,1,56791
ευάγγελος,1,56792
ευαισθητοποιημένος,1,56793
ευανάγνωστα,1,56794
ευανάγνωστος,1,56795
ευαρώ,1,56796
ευαρεστώ,1,56797
ευγενέστερα,1,56798
ευγενέστερος,1,56799
εύγενικός,1,56800
ευγενώς,1,56801
εύγειστομαι,1,56802
εύγλωττο,1,56803
ευγνωμονός,1,56804
ευγονία,1,56805
ευδοκώ,1,56806
ευδόκιμος,1,56807
ευέλικτα,1,56808
ευελπιστούσα,1,56809
ευεπηρέάστος,1,56810
ευεργετικά,1,56811
ευεργετούμενος,1,56812
ευερέθιστων,1,56813
ευημερής,1,56814
ευημερών,1,56815
εύηνος,1,56816
ευθαρσή,1,56817
ευθέος,1,56818
ευθέων,1,56819
ευθιξία,1,56820
εύθρων,1,56821
εύθρυπτο,1,56822
εύθρυπτος,1,56823
ευθύβολα,1,56824
ευθύγραμμη,1,56825
ευθυγράμμιζη,1,56826
ευθυγράμμι,1,56827
ευθυγραμμισμένος,1,56828
εύω,1,56829
ευθυμεί,1,56830
εύθυμων,1,56831
ευθυνώ,1,56832
ευθυτενή,1,56833
ευκαιριακά,1,56834
ευκαιρούν,1,56835
ευκαιρούσης,1,56836
ευκατάστατα,1,56837
εύκάταστατας,1,56838
ευκλείδειο,1,56839
ευκλείδης,1,56840
ευκοιλιότητα,1,56841
ευκοίλιους,1,56842
ευκολότατα,1,56843
ευκολότερο,1,56844
ευκολοφόρετα,1,56845
ευκολοχώ,1,56846
ευκόλυνη,1,56847
ευκόλως,1,56848
εύκρατη,1,56849
ευκρινής,1,56850
ευλογητό,1,56851
ευλόγων,1,56852
ευλύγιστοι,1,56853
εύμαιος,1,56854
ευμεγέθης,1,56855
ευμέγεθα,1,56856
ευμενής,1,56857
ευμενώς,1,56858
ευμετάβολα,1,56859
ευνοέα,1,56860
ευνόηση,1,56861
εύνοιος,1,56862
ευνοιοκρατία,1,56863
ευνομούμενος,1,56864
ευνομουμένος,1,56865
ευνοούσης,1,56866
ευνουχώ,1,56867
ευνούχιζος,1,56868
ευνουχίζεσαι,1,56869
ευνουχιστής,1,56870
ευοδώνω,1,56871
ευπατρίδα,1,56872
ευπείνω,1,56873
εύπιστα,1,56874
εύπλαστα,1,56875
ευπρέπιζα,1,56876
ευπρέπτω,1,56877
εύπροσηρμός,1,56878
εύπρόσβλητος,1,56879
εύπροσδεχτος,1,56880
ευπρόσηγορας,1,56881
ευπρόσιτος,1,56882
ευρέα,1,56883
ευρύτης,1,56884
ευρισκόμενος,1,56885
ευριστικός,1,56886
ευρό,1,56887
ευρωπαίε,1,56888
ευρωπαίου,1,56889
εύρωστα,1,56890
εύρωστης,1,56891
ευρωστία,1,56892
εύσαρκος,1,56893
ευσέβιος,1,56894
εύσημο,1,56895
εγσπάζω,1,56896
ευσπλαχνίζω,1,56897
ευστάθιος,1,56898
ευστόχησα,1,56899
εύστροφας,1,56900
ευσυγκίνητα,1,56901
εύσωμα,1,56902
ευτέλεια,1,56903
εκτέλλω,1,56904
ευτύχεστερος,1,56905
ευτύχησα,1,56906
εύτυγίζω,1,56907
ευτυχός,1,56908
ευυπόληπτα,1,56909
ευφάντω,1,56910
ευφημίας,1,56911
ευφημιστικός,1,56912
εύφλεκτης,1,56913
εύφορα,1,56914
ευφραδή,1,56915
ευφραδής,1,56916
ευφροσύνη,1,56917
ευφρώνω,1,56918
ευφυέστερα,1,56919
ευφυόλογημα,1,56920
ευφυολογία,1,56921
ευχέλαιο,1,56922
ευχολόγιος,1,56923
ευχόντω,1,56924
εγώδιδω,1,56925
ευωδίαζη,1,56926
εφαπτόμενο,1,56927
εφάρμοζο,1,56928
εφαρμοστείς,1,56929
εφέδρεια,1,56930
εφέσιμος,1,56931
εφεσίους,1,56932
εφέσιους,1,56933
εφετεία,1,56934
εφετζή,1,56935
εφέτης,1,56936
εφεύρεσιν,1,56937
εφευρετής,1,56938
φήβω,1,56939
εφημερέύω,1,56940
εφημεριδά,1,56941
εφήμεριο,1,56942
εφηρμώ,1,56943
εφησυχάσμένος,1,56944
έφθανος,1,56945
εφιαλτίκα,1,56946
εφιδρώνω,1,56947
φιππώ,1,56948
έφιππο,1,56949
είισταμαι,1,56950
εφόδιαση,1,56951
εφόδιασος,1,56952
εφονεύω,1,56953
εφορευτικός,1,56954
εφορμός,1,56955
εφορώ,1,56956
εφτάδα,1,56957
εφταμελής,1,56958
εφτασφράγισω,1,56959
εφτάψυχη,1,56960
έφτυνα,1,56961
εχέγωυος,1,56962
εχέφρονας,1,56963
εχιδνός,1,56964
εχινόδερμος,1,56965
εχτρεύω,1,56966
εχτρό,1,56967
έψαλο,1,56968
έψαλλα,1,56969
έψηνος,1,56970
ζαβλακώνω,1,56971
ζαβολιάρικα,1,56972
ζαβολιάρικος,1,56973
ζαϊρινοί,1,56974
ζάλη,1,56975
μαλίζω,1,56976
ζάλισμα,1,56977
ζαλιστείω,1,56978
ζάλτσμπουργκ,1,56979
ζάμπλουτο,1,56980
ζάπλουτης,1,56981
ζάρας,1,56982
ζαργάνας,1,56983
ζαρκάδι,1,56984
μαρώ,1,56985
ζαχαριέρα,1,56986
ζαχαρίνα,1,56987
ζαχαροβιομηχανία,1,56988
ζαχαροπλαστεία,1,56989
ζαχαροπλάστισσα,1,56990
ζαχαροπλαστής,1,56991
ζαχαρότευτλος,1,56992
ζαχαρώδα,1,56993
ζαχαρώδη,1,56994
ζαχάρα,1,56995
ζαχάρωνη,1,56996
ζαχάρωνος,1,56997
ζαχάρωση,1,56998
ζεβεδαίο,1,56999
ζεβεδαίου,1,57000
ζεβί,1,57001
μελατίνα,1,57002
ζεματή,1,57003
ζεματιστός,1,57004
μεματώ,1,57005
ζεμένο,1,57006
ζέσι,1,57007
ζέσταινα,1,57008
ζεστώνω,1,57009
ζέσταινος,1,57010
ζεσταινόζω,1,57011
ζεσταμένα,1,57012
ζίστομενος,1,57013
ζεσταμένος,1,57014
ζίσο,1,57015
ζεσί,1,57016
ζευγό,1,57017
ζευγαρωτής,1,57018
ζεύγμα,1,57019
ζευγολάτη,1,57020
ζεύη,1,57021
μεύτηκος,1,57022
ζέφυρο,1,57023
ζεχνώ,1,57024
ζέφω,1,57025
ζωλαίνω,1,57026
ζηλευτό,1,57027
ζηλιάρογας,1,57028
ζήλοτυπο,1,57029
ζηλοφθονία,1,57030
ζηλώτρι,1,57031
ζημιάρηδα,1,57032
ζημιάρης,1,57033
ζημιωθής,1,57034
ζήμιωση,1,57035
ζητάμαι,1,57036
ζητητής,1,57037
ζητιάνας,1,57038
πητιάγω,1,57039
ζητοκραυγάζω,1,57040
ζήτουλης,1,57041
ζητωκραύγαζας,1,57042
ζητωκραύγαση,1,57043
ζητός,1,57044
ζιζανιοκτόνος,1,57045
ζιζανία,1,57046
ζίνα,1,57047
ζιρκόνιο,1,57048
ζογκλερικό,1,57049
ζοριζομάζω,1,57050
ζόρισος,1,57051
ζουζουνίζω,1,57052
ζουζούνισα,1,57053
ζουζούνισμαι,1,57054
ζούλαγας,1,57055
ζουλίζω,1,57056
ζουλιγμένος,1,57057
ζουλιέμαι,1,57058
ζούλιξη,1,57059
ζουλίξω,1,57060
μουμάζω,1,57061
ζούρα,1,57062
ζουρλαμώ,1,57063
ζουρλέ,1,57064
ζουρλή,1,57065
ζουρλομανδύας,1,57066
ζουρλός,1,57067
ζούφια,1,57068
ζόφος,1,57069
ζοχάδας,1,57070
ζοχαδιάζω,1,57071
ζύγια,1,57072
ζυγιάζω,1,57073
ζυγισμένω,1,57074
ζυγιστής,1,57075
ζυγίζομαι,1,57076
ζυγιστώ,1,57077
ζύγος,1,57078
ζύγωση,1,57079
ζυγωτός,1,57080
μυθοπότης,1,57081
ζυθοπωλείο,1,57082
ζυμωμένος,1,57083
μωγραφίζω,1,57084
ζωγραφιστής,1,57085
ζωδιακά,1,57086
ζωέμπορος,1,57087
τωηρεύη,1,57088
ζωήρεψα,1,57089
ζωήρας,1,57090
ζωηρόχρωμο,1,57091
ζωμή,1,57092
τώνε,1,57093
ζωνομάζω,1,57094
ζωντανεμένος,1,57095
ζωντόβολα,1,57096
ζωογόναμαι,1,57097
ζωογονώ,1,57098
ζωόμορφη,1,57099
ζωοποία,1,57100
ζωοποιώ,1,57101
ζωοποιό,1,57102
ζώσα,1,57103
ζωσμένω,1,57104
ζωφόρος,1,57105
ζώώδος,1,57106
ηγέρχομαι,1,57107
ήγέτιδα,1,57108
ηδεία,1,57109
ηδιστός,1,57110
ηδονίζω,1,57111
ηδονισμός,1,57112
ηδονίζομαι,1,57113
ηδύοσμον,1,57114
ηδυπαθός,1,57115
ηδύποτο,1,57116
ηθικότατης,1,57117
ηθικώς,1,57118
ηθολογία,1,57119
ηλεκτρίζεται,1,57120
ηλεκτρίζομαι,1,57121
ηλεκτρίση,1,57122
ηλεκτροακουσικός,1,57123
ηλεκτροβιολογία,1,57124
ηλεκτροδώ,1,57125
ηλεκτροθεραπεία,1,57126
ηλεκτροκαρδιογραφήματα,1,57127
ηλεκτροκαρδιογράφο,1,57128
ηλεκτροκινητής,1,57129
ηλεκτροκολλώ,1,57130
ηλεκτροκόλληση,1,57131
ηλεκτρομαγνητικοί,1,57132
ηλεκτρομαγνητισμού,1,57133
ηλεκτρομηχανικός,1,57134
ηλεκτρόνομος,1,57135
ηλεκτροσυγκολησεις,1,57136
ηλεκτροτεχνικός,1,57137
ηλεκτρόφορος,1,57138
ηλεκτροφωτίζω,1,57139
ήλεκτρο,1,57140
ηλιακές,1,57141
ηλιάχτιδα,1,57142
ηλιθύς,1,57143
ηλιθιός,1,57144
ηλιθιωδώς,1,57145
ηλιθίως,1,57146
ηλιοκαμένη,1,57147
ηλιοπροστασία,1,57148
ηλιοστάσιος,1,57149
ηλιοφώτισω,1,57150
ηλιόφωτο,1,57151
ηλύσιας,1,57152
ήλος,1,57153
ημέρω,1,57154
ημέρευη,1,57155
ημέρνω,1,57156
ημερόβιο,1,57157
ημερολογία,1,57158
ημερομήνια,1,57159
ημερομίσθιος,1,57160
ημεταίνω,1,57161
ημιάγριος,1,57162
ημίνω,1,57163
ημιαπασχολούμενος,1,57164
ημιαργία,1,57165
ημίγλυκος,1,57166
ημιδιαφανής,1,57167
ημίδιπλο,1,57168
ημιεπίπεδο,1,57169
ημιεπίσημος,1,57170
ημιεπίσημο,1,57171
ημίθεω,1,57172
ημικύκλι,1,57173
ημίμετρο,1,57174
ήμιονος,1,57175
ημιπολύτιμα,1,57176
ημίρρευστης,1,57177
ημισεληνοειδός,1,57178
ημίτελος,1,57179
ημιτόνιο,1,57180
ημιτονοειδάς,1,57181
ημιφορτηγά,1,57182
ημίωρα,1,57183
ημίωρας,1,57184
ημίωρος,1,57185
ημιώροφος,1,57186
ηνίοχο,1,57187
ηούς,1,57188
ήρεμησος,1,57189
ηρόδοτο,1,57190
ηροδότου,1,57191
ηρόδοτου,1,57192
ηρώ,1,57193
ησυχαστικός,1,57194
ηφαιστειογενούς,1,57195
ηφαιστειολόγος,1,57196
ηφαιστιογενή,1,57197
ήφαιστο,1,57198
ήχε,1,57199
ηχέας,1,57200
ηχηρά,1,57201
ηχογράφος,1,57202
ηχογραφούσα,1,57203
ηχοκαρδιογραφία,1,57204
ηχόχρωμα,1,57205
θαβοντώ,1,57206
θαλασσαιμία,1,57207
θαλασσινής,1,57208
θαλάσσια,1,57209
θαλασσόλλω,1,57210
θαλάς,1,57211
θαλπερός,1,57212
