surface,lemma,upos
ταχυδρομείων,ταχυδρομείο,NOUN
ταχυδρομική,ταχυδρομικός,ADJ
ταχυδρομικής,ταχυδρομικός,ADJ
ταχύτερα,ταχέως,ADV
ταχύτερες,ταχύς,ADJ
ταχύτερη,ταχύς,ADJ
ταχύτερο,ταχύς,ADJ
ταχύτητα,ταχύτητα,NOUN
ταχύτητας,ταχύτητα,NOUN
ταχύτητες,ταχύτητα,NOUN
ταύτα,ταύτα,PRON
ταύτισή,ταύτιση,NOUN
τείχη,τείχος,NOUN
τείχος,τείχος,NOUN
τείχους,τείχος,NOUN
τεθεί,θέτω,VERB
τεθούν,θέτω,VERB
τεθωρακισμένα,τεθωρακισμένος,ADJ
τεθωρακισμένα,τεθωρακισμένος,NOUN
τειχών,τείχος,NOUN
τεκμηρίου,τεκμήριο,NOUN
τελεί,τελώ,VERB
τελείται,τελώ,VERB
τελείως,τελείως,ADV
τελειοποίηση,τελειοποίηση,NOUN
τελειώνοντας,τελειώνω,VERB
τελειώνω,τελειώνω,VERB
τελειώσουμε,τελειώνω,VERB
τελεσίδικη,τελεσίδικος,ADJ
τελευταία,τελευταία,ADV
τελευταία,τελευταίος,ADJ
τελευταίας,τελευταίος,ADJ
τελευταίες,τελευταίος,ADJ
τελευταίο,τελευταίος,ADJ
τελευταίοι,τελευταίος,ADJ
τελευταίος,τελευταίος,ADJ
τελευταίου,τελευταίος,ADJ
τελευταίων,τελευταίος,ADJ
τελικά,τελικά,ADV
τελικά,τελικός,ADJ
τελική,τελικός,ADJ
τελικό,τελικός,ADJ
τελικός,τελικός,ADJ
τελωνειακή,τελωνειακός,ADJ
τελωνειακών,τελωνειακός,ADJ
τεράστια,τεράστιος,ADJ
τεράστιας,τεράστιος,ADJ
τεράστιες,τεράστιος,ADJ
τεράστιο,τεράστιος,ADJ
τεράστιος,τεράστιος,ADJ
τεράστιους,τεράστιος,ADJ
τερμάτων,τέρμα,NOUN
τερματίστηκε,τερματίζω,VERB
τερματισμό,τερματισμός,NOUN
τερματοφύλακας,τερματοφύλακας,NOUN
τετάρτη,τετάρτη,NOUN
τετάρτης,τετάρτη,NOUN
τετραήμερη,τετραήμερος,ADJ
τετραήμερων,τετραήμερος,ADJ
τετραγωνικά,τετραγωνικός,ADJ
τετραγωνικών,τετραγωνικός,ADJ
τετρακίονος,τετρακίονος,ADJ
τετραμελής,τετραμελής,ADJ
τεχεράνης,τεχεράνη,PROPN
τεχνικά,τεχνικά,ADV
τεχνικές,τεχνικός,ADJ
τεχνική,τεχνικός,ADJ
τεχνικής,τεχνικός,ADJ
τεχνολογικές,τεχνολογικός,ADJ
τεύχη,τεύχος,NOUN
τζακ,τζακ,PROPN
τζαμί,τζαμί,NOUN
τζο,τζο,PROPN
τζων,τζων,PROPN
τζόγου,τζόγος,NOUN
τη,εγώ,PRON
τη,ο,DET
τηλεγραφήματα,τηλεγράφημα,NOUN
τηλεοπτικού,τηλεοπτικός,ADJ
τηλεοπτικό,τηλεοπτικός,ADJ
τηλεπικοινωνίες,τηλεπικοινωνία,NOUN
τηλεπικοινωνιακός,τηλεπικοινωνιακός,ADJ
τηλεφωνικά,τηλεφωνικά,ADV
τηλεφωνικών,τηλεφωνικός,ADJ
τηλεφώνησε,τηλεφωνώ,VERB
τηλεόραση,τηλεόραση,NOUN
τηλεόρασης,τηλεόραση,NOUN
την,εγώ,PRON
την,ο,DET
τηρήσει,τηρώ,VERB
τηρηθούν,τηρώ,VERB
τηρούνται,τηρώ,VERB
τηρούνταν,τηρώ,VERB
της,εγώ,PRON
της,μου,PRON
της,ο,DET
τι,τι,PRON
τιμές,τιμή,NOUN
τιμή,τιμή,NOUN
τιμής,τιμή,NOUN
τιμίου,τίμιος,ADJ
τιμητικού,τιμητικός,ADJ
τιμολογήσουν,τιμολογώ,VERB
τιμωρήσουμε,τιμωρώ,VERB
τιμωρίας,τιμωρία,NOUN
τιμωρούνται,τιμωρώ,VERB
τιμών,τιμή,NOUN
τις,εγώ,PRON
τις,ο,DET
τμήμα,τμήμα,NOUN
τμήματά,τμήμα,NOUN
τμήματα,τμήμα,NOUN
τμήματος,τμήμα,NOUN
τμημάτων,τμήμα,NOUN
το,εγώ,PRON
το,ο,DET
τοίχο,τοίχος,NOUN
τοιχογραφίες,τοιχογραφία,NOUN
τολμά,τολμώ,VERB
τολμούσαμε,τολμώ,VERB
τολμώ,τολμώ,VERB
τομέα,τομέας,NOUN
τομέας,τομέας,NOUN
τομέων,τομέας,NOUN
τομή,τομή,NOUN
τομείς,τομέας,NOUN
τομεακούς,τομεακός,ADJ
τομεακών,τομεακός,ADJ
τομογραφία,τομογραφία,NOUN
τον,εγώ,PRON
τον,ο,DET
τον/την,τον/την,DET
τονίζει,τονίζω,VERB
τονίσει,τονίζω,VERB
τονίσω,τονίζω,VERB
τοπία,τοπίο,NOUN
τοπίο,τοπίο,NOUN
τοπίου,τοπίο,NOUN
τοπικές,τοπικός,ADJ
τοπική,τοπικός,ADJ
τοπικής,τοπικός,ADJ
τοπικού,τοπικός,ADJ
τοπικών,τοπικός,ADJ
τοποθετεί,τοποθετώ,VERB
τοποθετούνταν,τοποθετώ,VERB
τοπωνυμίου,τοπωνύμιο,NOUN
του,εγώ,PRON
του,μου,PRON
του,ο,DET
τουλάχιστον,τουλάχιστο,ADV
τουλίπα,τουλίπα,NOUN
τουλούζη,τουλούζη,PROPN
τουναντίον,τουναντίον,ADV
τουρίστες,τουρίστας,NOUN
τουρισμού,τουρισμός,NOUN
τουρισμό,τουρισμός,NOUN
τουριστική,τουριστικός,ADJ
τουριστικού,τουριστικός,ADJ
τουριστικό,τουριστικός,ADJ
τουριστών,τουρίστας,NOUN
τουρκία,τουρκία,PROPN
τουρκίας,τουρκία,PROPN
τουρκικά,τουρκικός,ADJ
τουρκικές,τουρκικός,ADJ
τουρκική,τουρκικός,ADJ
τουρκικής,τουρκικός,ADJ
τουρκικού,τουρκικός,ADJ
τουρκικό,τουρκικός,ADJ
τουρκικός,τουρκικός,ADJ
τουρκικών,τουρκικά,ADJ
τουρκοκουρδικό,τουρκοκουρδικός,ADJ
τουρκοκρατία,τουρκοκρατία,NOUN
τουρκοκρατίας,τουρκοκρατία,NOUN
τουρκοκυπρίων,τουρκοκύπριος,PROPN
τουρκοκυπριακές,τουρκοκυπριακός,ADJ
τουρκοκυπριακή,τουρκοκυπριακός,ADJ
τους,εγώ,PRON
τους,μου,PRON
τους,ο,DET
τούνελ,τούνελ,NOUN
τούρκοι,τούρκος,PROPN
τούρκος,τούρκος,ADJ
τούρκους,τούρκος,PROPN
τούρκων,τούρκος,PROPN
τούτο,τούτος,PRON
τούτου,τούτος,PRON
τράπεζα,τράπεζα,NOUN
τράπεζας,τράπεζα,NOUN
τράπεζες,τράπεζα,NOUN
τρένα,τρένο,NOUN
τρένο,τρένο,NOUN
τρένων,τρένο,NOUN
τρέφω,τρέφω,VERB
τρέχοντα,τρέχων,ADJ
τρέχοντος,τρέχων,ADJ
τρέχουσα,τρέχων,ADJ
τρέχουσας,τρέχων,ADJ
τρέχων,τρέχων,ADJ
τρίκαλα,τρίκαλα,PROPN
τρίμηνη,τρίμηνος,ADJ
τρίπολη,τρίπολη,PROPN
τρίτες,τρίτος,ADJ
τρίτη,τρίτη,ADJ
τρίτη,τρίτη,NOUN
τρίτη,τρίτη,PROPN
τρίτη,τρίτος,ADJ
τρίτης,τρίτη,PROPN
τρίτης,τρίτος,ADJ
τρίτο,τρίτος,ADJ
τρίτον,τρίτος,ADV
τρίτος,τρίτος,ADJ
τρίτου,τρίτος,ADJ
τρίτων,τρίτος,ADJ
τραβήξουν,τραβώ,VERB
τραβούσε,τραβώ,VERB
τραγική,τραγικός,ADJ
τραγικών,τραγικός,ADJ
τραγούδια,τραγούδι,NOUN
τρακατέλλης,τρακατέλλης,PROPN
τραπέζι,τραπέζι,NOUN
τραπεζικών,τραπεζικός,ADJ
τραπουλόχαρτα,τραπουλόχαρτο,NOUN
τραυματίες,τραυματίας,NOUN
τραυματίσθηκαν,τραυματίζω,VERB
τραυματίστηκαν,τραυματίζω,VERB
τραυματισμό,τραυματισμός,NOUN
τραυματισμός,τραυματισμός,NOUN
τραυματιστούν,τραυματίζω,VERB
τραύματά,τραύμα,NOUN
τρεχούμενα,τρεχούμενος,ADJ
τριάδα,τριάδα,NOUN
τριήμερο,τριήμερο,NOUN
τριγώνου,τρίγωνο,NOUN
τριπλάσιος,τριπλάσιος,ADJ
τριπλασίασε,τριπλασιάζω,VERB
τρομαγμένοι,τρομαγμένος,ADJ
τρομερός,τρομερός,ADJ
τρομοκράτες,τρομοκράτης,NOUN
τρομοκρατία,τρομοκρατία,NOUN
τρομοκρατίας,τρομοκρατία,NOUN
τρομοκρατικές,τρομοκρατικός,ADJ
τρομοκρατική,τρομοκρατικός,ADJ
τρομοκρατικής,τρομοκρατικός,ADJ
τρομοκρατικών,τρομοκρατικός,ADJ
τρομοκρατών,τρομοκράτης,NOUN
τρομώδης,τρομώδης,ADJ
τροπή,τροπή,NOUN
τροπολογία,τροπολογία,NOUN
τροπολογίας,τροπολογία,NOUN
τροπολογίες,τροπολογία,NOUN
τροπολογιών,τροπολογία,NOUN
τροποποίησή,τροποποίηση,NOUN
τροποποίηση,τροποποίηση,NOUN
τροποποιήσει,τροποποιώ,VERB
τροποποιήσεις,τροποποίηση,NOUN
τροποποιηθεί,τροποποιώ,VERB
τροποποιηθούν,τροποποιώ,VERB
τροτσκιστές,τροτσκιστής,PROPN
τροτσκιστής,τροτσκιστής,NOUN
τροφίμων,τρόφιμα,NOUN
τροχιά,τροχιά,NOUN
τρούλλο,τρούλλος,NOUN
τρόικα,τρόικα,NOUN
τρόικας,τρόικα,NOUN
τρόπο,τρόπος,NOUN
τρόπος,τρόπος,NOUN
τρόπους,τρόπος,NOUN
τρόπων,τρόπος,NOUN
τρόφιμα,τρόφιμα,NOUN
τρώει,τρώγω,VERB
τσέλσι,τσέλσι,PROPN
τσίλι,τσίλι,NOUN
τσακαλώτο,τσακαλώτος,PROPN
τσετσενία,τσετσενία,PROPN
τσεχοσλοβακία,τσεχοσλοβακία,PROPN
τσεχοσλοβακίας,τσεχοσλοβακία,PROPN
τσικνιάδες,τσικνιάς,NOUN
τσιτσιμπίκου,τσιτσιμπίκου,PROPN
τυποποιημένη,τυποποιώ,VERB
τυραννίας,τυραννία,NOUN
τυχαίο,τυχαίος,ADJ
τω,ο,DET
των,ο,DET
τόκυο,τόκυο,PROPN
τόκων,τόκος,NOUN
τόνισε,τονίζω,VERB
τόνοι,τόνος,NOUN
τόνους,τόνος,NOUN
τόνων,τόνος,NOUN
τόπο,τόπος,NOUN
τόπος,τόπος,NOUN
τόπους,τόπος,NOUN
τόσο,τόσο,ADJ
τόσο,τόσο,ADV
τότε,τότε,ADV
τύπο,τύπος,NOUN
τύπου,τύπος,NOUN
τύχη,τύχη,NOUN
τύχουν,τυχαίνω,VERB
τώρα,τώρα,ADV
υβ,υβ,PROPN
υγεία,υγεία,NOUN
υγείας,υγεία,NOUN
υγειονομικές,υγειονομικός,ADJ
υγιής,υγιής,ADJ
υγροβιότοπους,υγροβιότοπος,NOUN
υδάτων,ύδωρ,NOUN
υδράργυρός,υδράργυρος,NOUN
υδραγωγείο,υδραγωγείο,NOUN
υδροβιότοπος,υδροβιότοπος,NOUN
υδρογόνο,υδρογόνο,NOUN
υδρολογικό,υδρολογικός,ADJ
υδρόγειο,υδρόγειος,ADJ
υεμένη,υεμένη,PROPN
υεμένης,υεμένη,PROPN
υιοθέτησαν,υιοθετώ,VERB
υιοθέτησε,υιοθετώ,VERB
υιοθέτηση,υιοθέτηση,NOUN
υιοθετήθηκαν,υιοθετώ,VERB
υιοθετήθηκε,υιοθετώ,VERB
υιοθετήσει,υιοθετώ,VERB
υιοθετήσουμε,υιοθετώ,VERB
υιοθετήσουν,υιοθετώ,VERB
υιοθετώντας,υιοθετώ,VERB
υλικό,υλικό,NOUN
υλοποίησής,υλοποίηση,NOUN
υλοποίηση,υλοποίηση,NOUN
υλοποιήσουμε,υλοποιώ,VERB
υλοποιηθεί,υλοποιώ,VERB
υλοποιούνται,υλοποιώ,VERB
υπ',υπό,ADP
υπάγεται,υπάγω,VERB
υπάλληλοι,υπάλληλος,NOUN
υπάλληλος,υπάλληλος,NOUN
υπάρξει,υπάρχω,VERB
υπάρξουν,υπάρχω,VERB
υπάρχει,υπάρχω,VERB
υπάρχον,υπάρχων,ADJ
υπάρχοντες,υπάρχων,ADJ
υπάρχουν,υπάρχω,VERB
υπάρχουσες,υπάρχων,ADJ
υπέβαλαν,υποβάλλω,VERB
υπέβαλε,υποβάλλω,VERB
υπέγραψαν,υπογράφω,VERB
υπέγραψε,υπογράφω,VERB
υπέδειξε,υποδείχνω,VERB
υπέκλεψαν,υποκλέπτω,VERB
υπέρ,υπέρ,ADP
υπέρ,υπέρ,ADV
υπέρμετρες,υπέρμετρος,ADJ
υπέροχες,υπέροχος,ADJ
υπέροχη,υπέροχος,ADJ
υπέστη,υφίσταμαι,VERB
υπήγετο,υπάγω,VERB
υπήκοος,υπήκοος,NOUN
υπήρξα,υπάρχω,VERB
υπήρξαν,υπάρχω,VERB
υπήρξε,υπάρχω,VERB
υπήρχαν,υπάρχω,VERB
υπήρχε,υπάρχω,VERB
υπαίτιο,υπαίτιος,ADJ
υπαγορεύουν,υπαγορεύω,VERB
υπαινίσσεται,υπαινίσσομαι,VERB
υπαινίχθηκες,υπαινίσσομαι,VERB
υπαινιχθεί,υπαινίσσομαι,VERB
υπαλλήλου,υπάλληλος,NOUN
υπαλλήλους,υπάλληλος,NOUN
υπαλλήλων,υπάλληλος,NOUN
υπεβλήθησαν,υποβάλλω,VERB
υπεγράφη,υπογράφω,VERB
υπεισέρχεται,υπεισέρχομαι,VERB
υπενθυμίζει,υπενθυμίζω,VERB
υπενθυμίζουμε,υπενθυμίζω,VERB
υπενθυμίσατε,υπενθυμίζω,VERB
υπενθυμίσει,υπενθυμίζω,VERB
υπενθυμίσω,υπενθυμίζω,VERB
υπενθύμισε,υπενθυμίζω,VERB
υπερ,υπέρ,ADP
υπεραγορά,υπεραγορά,NOUN
υπεραγορές,υπεραγορά,NOUN
υπεραρκετή,υπεραρκετός,ADJ
υπερασπιστούμε,υπερασπίζω,VERB
υπερβολές,υπερβολή,NOUN
υπερβολικά,υπερβολικά,ADV
υπερβολικές,υπερβολικός,ADJ
υπερβολική,υπερβολικός,ADJ
υπερβολικούς,υπερβολικός,ADJ
υπεργολαβικά,υπεργολαβικά,ADV
υπερεκτιμούμε,υπερεκτιμώ,VERB
υπεροχή,υπεροχή,NOUN
υπερσυντηρητικών,υπερσυντηρητικός,ADJ
υπερψήφισε,υπερψηφίζω,VERB
υπερψήφιση,υπερψήφιση,NOUN
υπερψηφίσει,υπερψηφίζω,VERB
υπερψηφίσετε,υπερψηφίζω,VERB
υπερψηφίσουμε,υπερψηφίζω,VERB
υπερψηφίσουν,υπερψηφίζω,VERB
υπερψηφιστεί,υπερψηφίζω,VERB
υπευθυνότητα,υπευθυνότητα,NOUN
υπεύθυνες,υπεύθυνος,ADJ
υπεύθυνη,υπεύθυνος,ADJ
υπεύθυνο,υπεύθυνος,ADJ
